group,param,estimate
idu_hisp_female,bmi_dif1,0.283906
idu_hisp_female,bmi_dif2,-0.721258
idu_hisp_female,bmi_diff,-0.1023
idu_hisp_female,bmi_raw_post,-0.083468
idu_hisp_female,bmi_raw_post1,0.356825
idu_hisp_female,bmi_raw_post2,-0.831865
idu_hisp_female,ckd,0.118959
idu_hisp_female,dm,0.053198
idu_hisp_female,dpr,0.20646399999999998
idu_hisp_female,esld,2.416665
idu_hisp_female,hcv,0.6438520000000001
idu_hisp_female,ht,0.198184
idu_hisp_female,intercept,-56.032862
idu_hisp_female,lipid,0.177678
idu_hisp_female,malig,1.637537
idu_hisp_female,mi,0.690956
idu_hisp_female,smoking,0.395986
idu_hisp_female,tv_sqrtcd4n,-0.152564
idu_hisp_female,year,0.02685
idu_hisp_male,agecat,0.526922
idu_hisp_male,anx,1.118588
idu_hisp_male,bmi_dif1,0.057035
idu_hisp_male,bmi_dif2,-0.030636
idu_hisp_male,bmi_diff,-0.116868
idu_hisp_male,bmi_raw_post,-0.055358000000000004
idu_hisp_male,bmi_raw_post1,0.0449
idu_hisp_male,bmi_raw_post2,0.128307
idu_hisp_male,ckd,0.47533500000000006
idu_hisp_male,dm,0.256598
idu_hisp_male,dpr,0.031501999999999995
idu_hisp_male,esld,2.412851
idu_hisp_male,hcv,0.41829399999999994
idu_hisp_male,ht,0.17564000000000002
idu_hisp_male,intercept,141.18061699999998
idu_hisp_male,lipid,0.23269299999999998
idu_hisp_male,malig,0.574176
idu_hisp_male,mi,0.7100069999999999
idu_hisp_male,smoking,0.221958
idu_hisp_male,tv_sqrtcd4n,-0.11470799999999999
idu_hisp_male,year,-0.072364
idu_white_female,agecat,0.246858
idu_white_female,anx,0.033604
idu_white_female,bmi_dif1,0.283906
idu_white_female,bmi_dif2,-0.721258
idu_white_female,bmi_diff,-0.1023
idu_white_female,bmi_raw_post,-0.083468
idu_white_female,bmi_raw_post1,0.356825
idu_white_female,bmi_raw_post2,-0.831865
idu_white_female,ckd,0.118959
idu_white_female,dm,0.053198
idu_white_female,dpr,0.20646399999999998
idu_white_female,esld,2.416665
idu_white_female,hcv,0.6438520000000001
idu_white_female,ht,0.198184
idu_white_female,intercept,-56.032862
idu_white_female,lipid,0.177678
idu_white_female,malig,1.637537
idu_white_female,mi,0.690956
idu_white_female,smoking,0.395986
idu_white_female,tv_sqrtcd4n,-0.152564
idu_white_female,year,0.02685
idu_white_male,agecat,0.526922
idu_white_male,anx,1.118588
idu_white_male,bmi_dif1,0.057035
idu_white_male,bmi_dif2,-0.030636
idu_white_male,bmi_diff,-0.116868
idu_white_male,bmi_raw_post,-0.055358000000000004
idu_white_male,bmi_raw_post1,0.0449
idu_white_male,bmi_raw_post2,0.128307
idu_white_male,ckd,0.47533500000000006
idu_white_male,dm,0.256598
idu_white_male,dpr,0.031501999999999995
idu_white_male,esld,2.412851
idu_white_male,hcv,0.41829399999999994
idu_white_male,ht,0.17564000000000002
idu_white_male,intercept,141.18061699999998
idu_white_male,lipid,0.23269299999999998
idu_white_male,malig,0.574176
idu_white_male,mi,0.7100069999999999
idu_white_male,smoking,0.221958
idu_white_male,tv_sqrtcd4n,-0.11470799999999999
idu_white_male,year,-0.072364
msm_black_male,agecat,0.129132
msm_black_male,anx,-0.214923
msm_black_male,bmi_dif1,-0.5815170000000001
msm_black_male,bmi_dif2,1.262103
msm_black_male,bmi_diff,0.406211
msm_black_male,bmi_raw_post,-0.284762
msm_black_male,bmi_raw_post1,0.605102
msm_black_male,bmi_raw_post2,-1.137208
msm_black_male,ckd,1.418755
msm_black_male,dm,2.233961
msm_black_male,dpr,0.452135
msm_black_male,esld,1.537852
msm_black_male,hcv,0.064826
msm_black_male,ht,-0.191995
msm_black_male,intercept,191.641391
msm_black_male,lipid,-0.064399
msm_black_male,malig,1.592188
msm_black_male,mi,-0.620821
msm_black_male,smoking,-0.043762
msm_black_male,tv_sqrtcd4n,-0.142426
msm_black_male,year,-0.09391000000000001
msm_hisp_male,agecat,0.378241
msm_hisp_male,anx,0.26190399999999997
msm_hisp_male,bmi_dif1,0.943325
msm_hisp_male,bmi_dif2,-2.690589
msm_hisp_male,bmi_diff,-0.201441
msm_hisp_male,bmi_raw_post,-0.029549000000000002
msm_hisp_male,bmi_raw_post1,-0.802131
msm_hisp_male,bmi_raw_post2,3.072438
msm_hisp_male,ckd,1.0686209999999998
msm_hisp_male,dm,0.8300879999999999
msm_hisp_male,dpr,0.05461799999999999
msm_hisp_male,esld,1.916265
msm_hisp_male,hcv,0.39018800000000003
msm_hisp_male,ht,0.101112
msm_hisp_male,intercept,163.95027
msm_hisp_male,lipid,-0.107549
msm_hisp_male,malig,0.899285
msm_hisp_male,mi,0.762335
msm_hisp_male,smoking,0.211794
msm_hisp_male,tv_sqrtcd4n,-0.120505
msm_hisp_male,year,-0.08344299999999999
msm_white_male,agecat,0.378241
msm_white_male,anx,0.26190399999999997
msm_white_male,bmi_dif1,0.943325
msm_white_male,bmi_dif2,-2.690589
msm_white_male,bmi_diff,-0.201441
msm_white_male,bmi_raw_post,-0.029549000000000002
msm_white_male,bmi_raw_post1,-0.802131
msm_white_male,bmi_raw_post2,3.072438
msm_white_male,ckd,1.0686209999999998
msm_white_male,dm,0.8300879999999999
msm_white_male,dpr,0.05461799999999999
msm_white_male,esld,1.916265
msm_white_male,hcv,0.39018800000000003
msm_white_male,ht,0.101112
msm_white_male,intercept,163.95027
msm_white_male,lipid,-0.107549
msm_white_male,malig,0.899285
msm_white_male,mi,0.762335
msm_white_male,smoking,0.211794
msm_white_male,tv_sqrtcd4n,-0.120505
msm_white_male,year,-0.08344299999999999
