group,param,estimate
idu_black_male,bmi_dif2,-2.439005
idu_black_male,bmi_diff,0.084758
idu_black_male,bmi_raw_post,-0.086717
idu_black_male,bmi_raw_post1,0.35953
idu_black_male,bmi_raw_post2,-1.125005
idu_black_male,cd4n_entry,-0.000339
idu_black_male,ckd,0.310127
idu_black_male,dm,1.30021
idu_black_male,dpr,0.157002
idu_black_male,h1yy_time,0.006759
idu_black_male,hcv,1.85503
idu_black_male,ht,0.4886
idu_black_male,intercept,71.51959699999999
idu_black_male,lipid,-0.380965
idu_black_male,outcare,0.383393
idu_black_male,smoking,0.936889
idu_black_male,year,-0.03903
idu_hisp_female,age,0.007951
idu_hisp_female,anx,0.135354
idu_hisp_female,bmi_dif1,0.454122
idu_hisp_female,bmi_dif2,-2.439005
idu_hisp_female,bmi_diff,0.084758
idu_hisp_female,bmi_raw_post,-0.086717
idu_hisp_female,bmi_raw_post1,0.35953
idu_hisp_female,bmi_raw_post2,-1.125005
idu_hisp_female,cd4n_entry,-0.000339
idu_hisp_female,ckd,0.310127
idu_hisp_female,dm,1.30021
idu_hisp_female,dpr,0.157002
idu_hisp_female,h1yy_time,0.006759
idu_hisp_female,hcv,1.85503
idu_hisp_female,ht,0.4886
idu_hisp_female,intercept,71.51959699999999
idu_hisp_female,lipid,-0.380965
idu_hisp_female,outcare,0.383393
idu_hisp_female,smoking,0.936889
idu_hisp_female,year,-0.03903
idu_hisp_male,age,0.007951
idu_hisp_male,anx,0.135354
idu_hisp_male,bmi_dif1,0.454122
idu_hisp_male,bmi_dif2,-2.439005
idu_hisp_male,bmi_diff,0.084758
idu_hisp_male,bmi_raw_post,-0.086717
idu_hisp_male,bmi_raw_post1,0.35953
idu_hisp_male,bmi_raw_post2,-1.125005
idu_hisp_male,cd4n_entry,-0.000339
idu_hisp_male,ckd,0.310127
idu_hisp_male,dm,1.30021
idu_hisp_male,dpr,0.157002
idu_hisp_male,h1yy_time,0.006759
idu_hisp_male,hcv,1.85503
idu_hisp_male,ht,0.4886
idu_hisp_male,intercept,71.51959699999999
idu_hisp_male,lipid,-0.380965
idu_hisp_male,outcare,0.383393
idu_hisp_male,smoking,0.936889
idu_hisp_male,year,-0.03903
idu_white_female,age,0.007951
idu_white_female,anx,0.135354
idu_white_female,bmi_dif1,0.454122
idu_white_female,bmi_dif2,-2.439005
idu_white_female,bmi_diff,0.084758
idu_white_female,bmi_raw_post,-0.086717
idu_white_female,bmi_raw_post1,0.35953
idu_white_female,bmi_raw_post2,-1.125005
idu_white_female,cd4n_entry,-0.000339
idu_white_female,ckd,0.310127
idu_white_female,dm,1.30021
idu_white_female,dpr,0.157002
idu_white_female,h1yy_time,0.006759
idu_white_female,hcv,1.85503
idu_white_female,ht,0.4886
idu_white_female,intercept,71.51959699999999
idu_white_female,lipid,-0.380965
idu_white_female,outcare,0.383393
idu_white_female,smoking,0.936889
idu_white_female,year,-0.03903
idu_white_male,age,0.007951
idu_white_male,anx,0.135354
idu_white_male,bmi_dif1,0.454122
idu_white_male,bmi_dif2,-2.439005
idu_white_male,bmi_diff,0.084758
idu_white_male,bmi_raw_post,-0.086717
idu_white_male,bmi_raw_post1,0.35953
idu_white_male,bmi_raw_post2,-1.125005
idu_white_male,cd4n_entry,-0.000339
idu_white_male,ckd,0.310127
idu_white_male,dm,1.30021
idu_white_male,dpr,0.157002
idu_white_male,h1yy_time,0.006759
idu_white_male,hcv,1.85503
idu_white_male,ht,0.4886
idu_white_male,intercept,71.51959699999999
idu_white_male,lipid,-0.380965
idu_white_male,outcare,0.383393
idu_white_male,smoking,0.936889
idu_white_male,year,-0.03903
msm_black_male,age,0.007951
msm_black_male,anx,0.135354
msm_black_male,bmi_dif1,0.454122
msm_black_male,bmi_dif2,-2.439005
msm_black_male,bmi_diff,0.084758
msm_black_male,bmi_raw_post,-0.086717
msm_black_male,bmi_raw_post1,0.35953
msm_black_male,bmi_raw_post2,-1.125005
msm_black_male,cd4n_entry,-0.000339
msm_black_male,ckd,0.310127
msm_black_male,dm,1.30021
msm_black_male,dpr,0.157002
msm_black_male,h1yy_time,0.006759
msm_black_male,hcv,1.85503
msm_black_male,ht,0.4886
msm_black_male,intercept,71.51959699999999
msm_black_male,lipid,-0.380965
msm_black_male,outcare,0.383393
msm_black_male,smoking,0.936889
msm_black_male,year,-0.03903
msm_hisp_male,age,0.007951
msm_hisp_male,anx,0.135354
msm_hisp_male,bmi_dif1,0.454122
msm_hisp_male,bmi_dif2,-2.439005
msm_hisp_male,bmi_diff,0.084758
msm_hisp_male,bmi_raw_post,-0.086717
msm_hisp_male,bmi_raw_post1,0.35953
msm_hisp_male,bmi_raw_post2,-1.125005
msm_hisp_male,cd4n_entry,-0.000339
msm_hisp_male,ckd,0.310127
msm_hisp_male,dm,1.30021
msm_hisp_male,dpr,0.157002
msm_hisp_male,h1yy_time,0.006759
msm_hisp_male,hcv,1.85503
msm_hisp_male,ht,0.4886
msm_hisp_male,intercept,71.51959699999999
msm_hisp_male,lipid,-0.380965
msm_hisp_male,outcare,0.383393
msm_hisp_male,smoking,0.936889
msm_hisp_male,year,-0.03903
msm_white_male,age,0.007951
msm_white_male,anx,0.135354
msm_white_male,bmi_dif1,0.454122
msm_white_male,bmi_dif2,-2.439005
msm_white_male,bmi_diff,0.084758
msm_white_male,bmi_raw_post,-0.086717
msm_white_male,bmi_raw_post1,0.35953
msm_white_male,bmi_raw_post2,-1.125005
msm_white_male,cd4n_entry,-0.000339
msm_white_male,ckd,0.310127
msm_white_male,dm,1.30021
msm_white_male,dpr,0.157002
msm_white_male,h1yy_time,0.006759
msm_white_male,hcv,1.85503
msm_white_male,ht,0.4886
msm_white_male,intercept,71.51959699999999
msm_white_male,lipid,-0.380965
msm_white_male,outcare,0.383393
msm_white_male,smoking,0.936889
msm_white_male,year,-0.03903
